id	filename	md5	size	state
1256dc28-a175-4810-b4c1-c284906fdfb1	1256dc28-a175-4810-b4c1-c284906fdfb1/453b4e68-042b-41cb-97ec-6ea445d6df1d.FPKM-UQ.txt.gz	8ed5e3e476b16b4caf26df49ee78ab84	482365	validated
12b357f5-9c38-4a12-bc67-03a680a81511	12b357f5-9c38-4a12-bc67-03a680a81511/14a0b1b2-99dc-4f36-ab1c-fdf6fa95c15f.FPKM-UQ.txt.gz	33436e2619b4ada17b0760d8ffc1829d	529746	validated
136dffa7-948a-4d90-90d8-f889546383de	136dffa7-948a-4d90-90d8-f889546383de/99361799-62be-416d-8f9c-f7da515c596a.FPKM-UQ.txt.gz	449298de04d5dca983924f6473c41200	523057	validated
13f95423-8770-4f36-a483-e59c742aee7f	13f95423-8770-4f36-a483-e59c742aee7f/4cdefd2e-ec81-49c4-b779-1fb6eb54afcf.FPKM-UQ.txt.gz	e7cfa01fe06b9703c3a14aa1947e0d7b	510278	validated
15b3e921-34ee-4d59-8f1d-260f5431acd9	15b3e921-34ee-4d59-8f1d-260f5431acd9/0a923c09-5f30-4e5c-adef-baca0c461227.FPKM-UQ.txt.gz	7f21db4068c50c99dac14b8b535f3b0e	510813	validated
17c55f98-5190-446e-8171-8b1cb5e43e18	17c55f98-5190-446e-8171-8b1cb5e43e18/769ae8de-f5d0-45c1-855d-7a94ea63a716.FPKM-UQ.txt.gz	fca25f11c9a897c99fdd81ef3f76d8b5	525568	validated
1813fe10-420e-4b0a-b211-642a66fa6d26	1813fe10-420e-4b0a-b211-642a66fa6d26/402b06ae-5456-4e4f-b8ed-8b52b1eb2536.FPKM-UQ.txt.gz	236f44da50407d50846a043b16404637	512475	validated
195f86a9-afe0-40bc-94b2-f6ae5ef280b3	195f86a9-afe0-40bc-94b2-f6ae5ef280b3/4017b4c9-3873-499b-ab27-7a9834392240.FPKM-UQ.txt.gz	eb06fbbadf4b50636844da452dbe443c	506954	validated
1ac52f89-6222-491d-8269-b967368a0c05	1ac52f89-6222-491d-8269-b967368a0c05/0160fa3a-3a99-48b5-8bbc-6f0add02ae78.FPKM-UQ.txt.gz	2901495ecf24e7d69779d785cf93cfd5	525681	validated
1af676d9-1b97-4d52-b8a6-aa1c29fc5071	1af676d9-1b97-4d52-b8a6-aa1c29fc5071/9c4cca71-7cc4-4e74-b1b9-4099be5ad6d9.FPKM-UQ.txt.gz	d33691bd1890c16e663b91922429d93e	515626	validated
1b109c71-9a75-4919-96f7-adc81f729aae	1b109c71-9a75-4919-96f7-adc81f729aae/1da9251a-d8fb-4ac7-9997-ef45e771cd6e.FPKM-UQ.txt.gz	4e7c2e391618d344aa984467c2fab7e5	548392	validated
1b998edc-f8c9-43a9-9577-025874b82f1d	1b998edc-f8c9-43a9-9577-025874b82f1d/5169c393-79f9-4ffa-bc04-98375e42c81d.FPKM-UQ.txt.gz	0666f0541e6d5a9ac960d12cb710cb8d	527828	validated
1bc5de40-632b-4add-bb03-6d1e8c202711	1bc5de40-632b-4add-bb03-6d1e8c202711/94043a2d-b9e2-426d-9e89-6213034332f6.FPKM-UQ.txt.gz	d834c5d3b3bf817013e02f97605b699e	508439	validated
1bc850e5-d97a-46b7-80ed-f41c9a91bcc2	1bc850e5-d97a-46b7-80ed-f41c9a91bcc2/176faa66-9eb4-4d1e-b7fe-08d34db0e44f.FPKM-UQ.txt.gz	b16cab7bfabe92bacd11cb5226ca2ee7	523736	validated
1d6f800b-78c4-4c23-940e-b32c8b6d5290	1d6f800b-78c4-4c23-940e-b32c8b6d5290/1a552b38-4a08-429c-baff-dd07380436d8.FPKM-UQ.txt.gz	bf7c883dccce6b6f8e88a470bd2bd271	497136	validated
1d7c1f44-b605-4100-a780-e9708fcae6c4	1d7c1f44-b605-4100-a780-e9708fcae6c4/46e9b99f-ca9d-4db6-a705-662343b5242a.FPKM-UQ.txt.gz	b60e5f1da4981b2055b8c30b3a002d7a	534748	validated
1dda200b-2087-49dd-83eb-652e1da9cb6b	1dda200b-2087-49dd-83eb-652e1da9cb6b/16dc4634-4e55-4392-9b22-902fd68b2d71.FPKM-UQ.txt.gz	f32024b675c99b9365113d9085524ae0	527202	validated
1f4ee394-92dc-4965-9a32-d09687be67c8	1f4ee394-92dc-4965-9a32-d09687be67c8/af34c270-e84d-441c-8cac-919cc810359d.FPKM-UQ.txt.gz	79cd02271b79f5cd4e349c24e4c84df9	525905	validated
206b218b-2bb6-41b2-b8bd-67f475df8d24	206b218b-2bb6-41b2-b8bd-67f475df8d24/a460b3e4-34ad-4ec0-b921-254432ffe01e.FPKM-UQ.txt.gz	9a45e220b709baeaa4ef623e66a9a4e4	519742	validated
20bbf821-0538-4d10-8100-d45aaecf53a3	20bbf821-0538-4d10-8100-d45aaecf53a3/d3f4a547-c742-4ed5-9cee-227735f77891.FPKM-UQ.txt.gz	155aac855b66d1df27a9a1e214b0e462	536018	validated
212836d7-5955-4681-a7a6-a3ea9248c1c8	212836d7-5955-4681-a7a6-a3ea9248c1c8/8ad31797-b5dc-473b-ae64-182664497879.FPKM-UQ.txt.gz	47f2f658295c7b4659fc85b978dd2884	517781	validated
212d1e85-4622-4ba3-b4fc-45d388a94e68	212d1e85-4622-4ba3-b4fc-45d388a94e68/07aa2816-d18f-4d88-b5fb-28d7c4492f68.FPKM-UQ.txt.gz	d489bf484f1d1141d661cfb31d8cb5e8	502218	validated
21d76156-8bc6-48ad-831f-ff13a96b964c	21d76156-8bc6-48ad-831f-ff13a96b964c/db7394c6-f1b4-4e01-9d33-d5920c51fda1.FPKM-UQ.txt.gz	1a9caf2f5ca94f077d39a01576020a6f	511217	validated
22c86593-493f-4c04-af09-20fbd32ce4bb	22c86593-493f-4c04-af09-20fbd32ce4bb/325eb21b-59e3-4c22-967c-c7c1e232397b.FPKM-UQ.txt.gz	0a55610b1aa2cd2523aa44c2b9293fd1	536580	validated
2486847f-750f-45f5-8f8f-25bdd5cbb2f9	2486847f-750f-45f5-8f8f-25bdd5cbb2f9/e71db7ed-f30b-46e3-b5d8-d9dcea1c269b.FPKM-UQ.txt.gz	5689e4b97d3d43a468cbbdb28dda23af	509744	validated
281f8d4e-6e50-4c6f-9e4c-a676ffd79cb1	281f8d4e-6e50-4c6f-9e4c-a676ffd79cb1/ed80034e-eddb-49ac-8147-17ec79768137.FPKM-UQ.txt.gz	74a55ad4233391d2e6cd9f8dc213decb	511029	validated
28af8ee5-78c8-4257-b6bf-ddf23f819a99	28af8ee5-78c8-4257-b6bf-ddf23f819a99/16a11988-6ed2-4906-8f78-fb6e82b02aa2.FPKM-UQ.txt.gz	b18a74195b12e93affbcf1788eff2c1a	508903	validated
2a15ce20-ad51-4827-ba3a-8d8f6e456431	2a15ce20-ad51-4827-ba3a-8d8f6e456431/c360c2a2-9689-44b1-8827-57198721a1f5.FPKM-UQ.txt.gz	00af0f46a035c81625774f998f664e8c	523796	validated
2a8eaa87-0e81-4c99-bb9c-b670d710f6a7	2a8eaa87-0e81-4c99-bb9c-b670d710f6a7/1c79d197-1b39-429c-a0c7-b0138113013d.FPKM-UQ.txt.gz	929340aaa84920a35e1040fb55a8dc38	510226	validated
2aaa3d20-cb91-4362-9ff3-510a4f5b35ec	2aaa3d20-cb91-4362-9ff3-510a4f5b35ec/eff2d9bb-5bfd-451b-94f9-37080e4611ec.FPKM-UQ.txt.gz	c02b8c11a805bc3936de125c90ce9a70	515724	validated
2b1ae078-27da-4f62-a1b6-952695937a2f	2b1ae078-27da-4f62-a1b6-952695937a2f/00eb7c26-84fd-4ab9-93a1-3d209dfc0f43.FPKM-UQ.txt.gz	4399dbffd8507f402117b43e89a7bf65	527372	validated
2b2a461f-ba15-47a9-b626-fc489b67a6b1	2b2a461f-ba15-47a9-b626-fc489b67a6b1/10fb2286-8406-416f-80de-02b8b09b5bb5.FPKM-UQ.txt.gz	1c3d18fff8e5061261216e7f44bb2c07	529360	validated
2b456935-522e-469c-bde1-d0d55296d06b	2b456935-522e-469c-bde1-d0d55296d06b/8913e499-5b3b-41a5-9873-c7ed88e131d9.FPKM-UQ.txt.gz	f2cdf188a6f48f6d24ec37fbcc1b8cde	518020	validated
2b479bde-1d91-4640-9589-a1a6176072cc	2b479bde-1d91-4640-9589-a1a6176072cc/c0f8e67b-43d1-4fd4-a13c-4387e16b5871.FPKM-UQ.txt.gz	5c46b03a7fb0145b8d810e0cab0639b5	515130	validated
2b5ede6e-675b-4cb3-9af1-2236db76c58e	2b5ede6e-675b-4cb3-9af1-2236db76c58e/f36e4e74-06c3-4c43-bfc7-427d98a7ac05.FPKM-UQ.txt.gz	1aa730d4e34e7d125b5895ceea8e09d7	507254	validated
2c01ccf3-f0d2-42a6-ad1c-e83287f64063	2c01ccf3-f0d2-42a6-ad1c-e83287f64063/eba0a1c8-6af3-4014-bbca-0826bdf4edf2.FPKM-UQ.txt.gz	69a1c40193c7855e0cebbf645f6b2c71	509978	validated
2c1aad05-1300-4e2f-82d3-c5fa35132182	2c1aad05-1300-4e2f-82d3-c5fa35132182/926b6dfe-cd94-4fae-bc95-18dec0f49145.FPKM-UQ.txt.gz	eb0bb4017bc872688e335e2c4c187ddb	530926	validated
2c71767d-f7e8-40ec-ab64-c50380a6ab19	2c71767d-f7e8-40ec-ab64-c50380a6ab19/0532b0ce-9326-49a6-a19b-f888bf7d000f.FPKM-UQ.txt.gz	1f2cb2d073d3c5c5225e3fd0f0488e6e	529929	validated
2f06b8df-a6cf-424a-ac2d-6ccd3ee742b1	2f06b8df-a6cf-424a-ac2d-6ccd3ee742b1/f1c7d45b-f293-4b9f-b039-52bf7fcf5853.FPKM-UQ.txt.gz	8fc2c0d8a404bb6bd0d111a7f0ce7b22	513379	validated
2f96ff64-b2d0-4a8d-8c11-73301f4ef7e9	2f96ff64-b2d0-4a8d-8c11-73301f4ef7e9/35ec1b7a-23eb-489b-94c9-f8967c54930a.FPKM-UQ.txt.gz	6d0f94a1636f51cd07654356699a2670	544377	validated
2fa90ef4-8c88-41be-bc81-2002fd6bf26a	2fa90ef4-8c88-41be-bc81-2002fd6bf26a/c7f977c8-a977-4080-a297-6d1567181e64.FPKM-UQ.txt.gz	7fbbdcbaff73c0df02ad9e3083ec4982	523332	validated
3072a30a-dd0e-4db2-9424-b21174ab3d29	3072a30a-dd0e-4db2-9424-b21174ab3d29/d9cf6f7f-de36-484b-b3b1-ca5ba945b217.FPKM-UQ.txt.gz	2a5856992cec5c3e2ea084c3969cad3d	527133	validated
30743216-6842-4e56-9d22-a1289fb198bc	30743216-6842-4e56-9d22-a1289fb198bc/9cda6be2-572b-4208-8656-d142335f614e.FPKM-UQ.txt.gz	6bbee3dd7ac71acfc4b5bd2df7900daa	515395	validated
30e0eb54-b3c3-4ff3-8320-8bc634b54458	30e0eb54-b3c3-4ff3-8320-8bc634b54458/762d4b1e-808c-4f32-bc14-f7c33c6666f0.FPKM-UQ.txt.gz	3128c393826ead556bf3b01082e709bb	498320	validated
30e60954-dbf9-4c05-ad92-48633be3a707	30e60954-dbf9-4c05-ad92-48633be3a707/d804cbef-305c-4f70-931e-fe87064a1116.FPKM-UQ.txt.gz	2873064d62f8fcf455c6cbf79d2c4826	505097	validated
310ec533-10ca-4ade-b3af-ca6a003eefa2	310ec533-10ca-4ade-b3af-ca6a003eefa2/84779846-32eb-4ca8-82fe-35784128409b.FPKM-UQ.txt.gz	902699ff687bc8c5fa7b0658f19847af	506232	validated
31157a99-7467-42e4-b1f1-e5b09957ba1f	31157a99-7467-42e4-b1f1-e5b09957ba1f/4aa0eca7-2609-4fb5-a137-9a7767aecc36.FPKM-UQ.txt.gz	1c0c2c50e5c1e6ba9282f309efdd9fa7	544778	validated
3135c4e9-cc0b-4cb3-aa88-05ff7f5be56f	3135c4e9-cc0b-4cb3-aa88-05ff7f5be56f/17dc1bb2-1658-4d3d-b2cf-08fa32a35eac.FPKM-UQ.txt.gz	7f4e19b5451cb80ea16a558696f4c7ce	515133	validated
314d2a34-a89b-432c-bee9-be513813761e	314d2a34-a89b-432c-bee9-be513813761e/ea9a4d06-1a1f-4d07-931e-48cbd3f5aeda.FPKM-UQ.txt.gz	b09618f802b42dd5edc07693ce01f3c6	509313	validated
33e74d8c-53ff-40f5-bbe0-04c2c50292b9	33e74d8c-53ff-40f5-bbe0-04c2c50292b9/5f8449ce-a11c-4641-a5a4-ea1524a6f94a.FPKM-UQ.txt.gz	298e5595b8173c24d816ca46ed4070d1	538307	validated
3512c6f2-4820-4f05-81f5-2f8e9becd42f	3512c6f2-4820-4f05-81f5-2f8e9becd42f/3a8adea5-5520-41de-aed8-dfce2d52386e.FPKM-UQ.txt.gz	04be860b5e94b0152bc288f3d9c5701d	517118	validated
3663195b-0325-4362-9f30-26ffe0735b83	3663195b-0325-4362-9f30-26ffe0735b83/3f2516a6-282f-46c5-a16d-5e7e09667cdc.FPKM-UQ.txt.gz	5e6316c33d8814500be2d8f89583e55b	511133	validated
36fcb29b-5d70-4d11-bb3f-6e6397c94adc	36fcb29b-5d70-4d11-bb3f-6e6397c94adc/d0c8d150-3582-406e-af39-fd58f6e53290.FPKM-UQ.txt.gz	535b2cef654b8eea633780706fedb8c2	509152	validated
373bf957-81f7-4989-92af-4faf4079594e	373bf957-81f7-4989-92af-4faf4079594e/5f4fe5cd-32a4-4af8-8aba-a8eef62244b9.FPKM-UQ.txt.gz	e2d81ce244d28b9c5fc89f5dd5a9d8bb	511551	validated
3812391a-d8d6-46d7-8902-3d764a5723d8	3812391a-d8d6-46d7-8902-3d764a5723d8/166edae7-0242-4a46-8b0b-ae75a362153c.FPKM-UQ.txt.gz	9b0af5a9ab5c5aa23a5b21ed21f7c586	513239	validated
392f9240-0998-450f-8349-ddebbd0ed0d2	392f9240-0998-450f-8349-ddebbd0ed0d2/d5ed2249-5c62-4590-a758-2f4e7dc46998.FPKM-UQ.txt.gz	f3d18ae6eb35a36cf4282bcd2341f1d9	532994	validated
39830103-d3fa-4edb-a284-b5697fcee035	39830103-d3fa-4edb-a284-b5697fcee035/8ffe46a4-3c62-45b0-b850-75fba2b94ab1.FPKM-UQ.txt.gz	b2e2e71c7bd6b1fbd2d0cc38e6f1cde2	494941	validated
3a039799-57a8-4643-8022-1ba050b28ed5	3a039799-57a8-4643-8022-1ba050b28ed5/fe2ee510-b575-4983-b16e-c8c8dc699916.FPKM-UQ.txt.gz	978f0d6a06824d96ab52cdf992522575	509083	validated
3a3b1de0-23e0-46db-8ae6-18584bdbbb36	3a3b1de0-23e0-46db-8ae6-18584bdbbb36/59df7167-26e9-4c85-b29e-c06df304828e.FPKM-UQ.txt.gz	efb88e9b2338e4711f904e0d7d1e25cb	510064	validated
3a72cadc-7c23-41e6-9d21-1011b7cbe69e	3a72cadc-7c23-41e6-9d21-1011b7cbe69e/fcf3715b-ecfc-4554-bb0b-96d3171d85be.FPKM-UQ.txt.gz	99d5055c1b40723bb0caa13dba557687	504232	validated
3a80fbab-da57-4b76-a85c-39ab48bc0e7c	3a80fbab-da57-4b76-a85c-39ab48bc0e7c/09813624-fb69-4127-ba16-5d8bb7e6cabb.FPKM-UQ.txt.gz	59273831797748c1edd1dc12461aa078	518214	validated
3ac7392c-7af2-4c10-ac3e-96661025032a	3ac7392c-7af2-4c10-ac3e-96661025032a/8cf2cdb7-500a-4f67-b796-ef14a0edfb73.FPKM-UQ.txt.gz	2a672152ed77c975ed41b5322f7e8a93	516691	validated
3b856162-3331-45c4-99cb-6d789659fe93	3b856162-3331-45c4-99cb-6d789659fe93/fc5f707b-76cd-4c0d-a9de-ede5a1ef2bb5.FPKM-UQ.txt.gz	301adcd1041b51da6b30058fdc182235	532774	validated
3c38efea-7a29-4743-a339-867b99f06249	3c38efea-7a29-4743-a339-867b99f06249/3c5a10cf-2088-4179-9dad-88fcb6165c7b.FPKM-UQ.txt.gz	4b95da56725b353f6573d8b39bba06fe	524804	validated
3d1322af-03af-4fc3-b869-394ef29817a2	3d1322af-03af-4fc3-b869-394ef29817a2/43a3236a-22e0-4fc7-80dc-0cafac19acb9.FPKM-UQ.txt.gz	f77afaa333a1ac09f02e41dac2283a66	516814	validated
3d809bc4-9d2b-42ed-9ede-7fef5d9d5ee1	3d809bc4-9d2b-42ed-9ede-7fef5d9d5ee1/5e3ca744-5dec-4d3f-93a2-9f13bab86784.FPKM-UQ.txt.gz	a3d1734b48988561a4401473b1e16903	508410	validated
3da485b8-3dfd-4285-9f46-6234a8f41ed3	3da485b8-3dfd-4285-9f46-6234a8f41ed3/5448d947-9343-43bb-a752-dd066d3c0fde.FPKM-UQ.txt.gz	b7eb5c149e759180d0cc8d06c06eb331	544169	validated
3fa4e0f5-d176-4759-ada8-750ec628145b	3fa4e0f5-d176-4759-ada8-750ec628145b/24f1d3d7-1093-494e-9c5d-1766f421d658.FPKM-UQ.txt.gz	555665234723a7d775842c2b8da9054e	526556	validated
3ff4af80-7ed8-4c51-b4aa-ab6662471310	3ff4af80-7ed8-4c51-b4aa-ab6662471310/dfb1ab26-8751-4b67-9edc-2c8c9bf15f76.FPKM-UQ.txt.gz	c9fc843deed7ddcda795d8308ddc5f28	536532	validated
40428484-e5bb-4f3e-9c3e-223b9da7d4d3	40428484-e5bb-4f3e-9c3e-223b9da7d4d3/39e36c0d-9d54-4cf5-94ba-36a38994b22a.FPKM-UQ.txt.gz	b5b4303aab32d23f8875ed1f5cc4f7e4	506069	validated
418470f5-9c08-4c2b-8798-ccf55ed3352f	418470f5-9c08-4c2b-8798-ccf55ed3352f/2cf39fef-9135-401a-a08e-ae5a7bf48ada.FPKM-UQ.txt.gz	703e4faac840ff902db0a83b85fdfb2d	502888	validated
41e5eebc-e84d-4c64-8483-9d07f4e1ac1c	41e5eebc-e84d-4c64-8483-9d07f4e1ac1c/d93a3ced-a2bc-4f88-abee-278c44103a23.FPKM-UQ.txt.gz	1d58c59d78b6bd992204a3c4a6b0f5f7	519744	validated
425c4c7a-5832-49f9-b9cb-d6b67605b81b	425c4c7a-5832-49f9-b9cb-d6b67605b81b/03870270-25eb-4552-8845-684df866074a.FPKM-UQ.txt.gz	0cf86356d48adcdccc75c7b2366bed9d	516015	validated
432aa80c-7270-4f46-b9fd-30f46435bc11	432aa80c-7270-4f46-b9fd-30f46435bc11/010d5c94-b440-4927-bc8c-ddc25a56650e.FPKM-UQ.txt.gz	7b62cb5e319191ee213441d213bf9b44	511790	validated
444ec44e-e9b1-4d9b-a432-7cecc8b9d3d7	444ec44e-e9b1-4d9b-a432-7cecc8b9d3d7/49961fce-eb8d-4f5d-a129-d551a209ae5d.FPKM-UQ.txt.gz	ab177cb811289d5910c9ce7f45371e96	520238	validated
44c8a171-f5e5-4756-9ff1-413b86254215	44c8a171-f5e5-4756-9ff1-413b86254215/6d359d8b-0c01-4e23-9886-44c5c10d598b.FPKM-UQ.txt.gz	fd5b1fea246f1b22dbdb32d166ad1d03	497903	validated
4693cf42-2024-4ebd-b8d0-61f6cbfe1038	4693cf42-2024-4ebd-b8d0-61f6cbfe1038/4d127db0-ec27-40f0-8672-0520f7460afc.FPKM-UQ.txt.gz	fc712d53a45fbdf7fdb5b53ce980e1b0	525939	validated
48c50ca1-239b-449c-b40f-a5bfc855b7d0	48c50ca1-239b-449c-b40f-a5bfc855b7d0/2117425e-18b0-4658-ba56-2db6cb6ad9e5.FPKM-UQ.txt.gz	1d7744e0140982d74752a837e61ccf63	541619	validated
49827793-c91e-45ce-aded-071f3345133b	49827793-c91e-45ce-aded-071f3345133b/d55feb4a-c211-4a5f-8ede-69508267c403.FPKM-UQ.txt.gz	fb2877564da64e74d04ee21f5f61cbd1	527879	validated
49bf4d26-8d13-4162-a837-c5e1f3eb14e9	49bf4d26-8d13-4162-a837-c5e1f3eb14e9/ef945dd7-57f3-4b23-9261-8ed49f0be376.FPKM-UQ.txt.gz	2d66e2f82a0910c05bfc254f76271aeb	535574	validated
4af61f24-93ff-4ec7-bdcc-1ce4a67ff0a3	4af61f24-93ff-4ec7-bdcc-1ce4a67ff0a3/591a0887-881d-47f1-a63c-12bc7d7c5321.FPKM-UQ.txt.gz	0f74f105c0432e1c06cc189eea4a8c73	527874	validated
4b737f03-a08d-4297-9c09-1c97634e7df3	4b737f03-a08d-4297-9c09-1c97634e7df3/90dcc0ac-a55e-4551-9573-022c10d1c0e1.FPKM-UQ.txt.gz	db6e0694c3da8eae12a947cfb888eca1	536595	validated
4bed30f3-077f-4811-a618-751d25b26d6e	4bed30f3-077f-4811-a618-751d25b26d6e/f8032464-fd4f-4927-8f28-d0fc90e35669.FPKM-UQ.txt.gz	defb794203a47c2284bef6e80be8ee3f	517369	validated
4c9a796d-f33d-45ad-8381-e889133cda4d	4c9a796d-f33d-45ad-8381-e889133cda4d/c190432e-2b50-4072-865f-91d49a00b855.FPKM-UQ.txt.gz	9164229dba664e001b064764e1e659d7	535643	validated
4ca9b310-2ec8-42eb-b57c-1fed7dbfd5b7	4ca9b310-2ec8-42eb-b57c-1fed7dbfd5b7/96e790cc-5875-46c3-8374-3c1dcae9d3d0.FPKM-UQ.txt.gz	82f3562b427cb9e01ae371750ed470b6	516769	validated
4cc72781-f45e-42c3-8a1b-0239b7abb33a	4cc72781-f45e-42c3-8a1b-0239b7abb33a/0a97763c-08d7-4ebd-95dd-b0434f8d8345.FPKM-UQ.txt.gz	c9e0ec7083ca6f7903b8601c05acc19b	511330	validated
4d12473b-c28e-4ebb-b73e-c82ea0422271	4d12473b-c28e-4ebb-b73e-c82ea0422271/650d25de-363d-4c91-9922-2fe308c04b72.FPKM-UQ.txt.gz	98592343ebb54cc262b756885ab3d413	510272	validated
4d16839f-6901-4ab8-97a5-8952de5228ad	4d16839f-6901-4ab8-97a5-8952de5228ad/44cd8138-0073-4af9-8411-88ebd4592c8f.FPKM-UQ.txt.gz	d3bdcadd3c763793a3f61badd9f6abc3	484153	validated
4d5e9d77-d498-448c-9864-375b84a5a9a3	4d5e9d77-d498-448c-9864-375b84a5a9a3/ea1ce00b-00f4-4194-97df-6a64227e7bdc.FPKM-UQ.txt.gz	403d1fe5c6c0861e517b8d5d61c845e4	508128	validated
4e0cbe16-166c-41b7-8be5-d76e17c2366c	4e0cbe16-166c-41b7-8be5-d76e17c2366c/ceb2a238-0d2e-410a-9f44-20b8abea8689.FPKM-UQ.txt.gz	8936ec83b0f6738ca6d4c15fb3d598e2	513090	validated
4ee7bf58-557a-4b41-b655-7b529d1f5a14	4ee7bf58-557a-4b41-b655-7b529d1f5a14/a97865ce-8a94-43aa-8998-4fc336300c77.FPKM-UQ.txt.gz	50ab6dfd959458e53f39c8931b0864d8	539593	validated
4eff116e-95b1-4c47-8d5c-d66d74c9c1c6	4eff116e-95b1-4c47-8d5c-d66d74c9c1c6/283ff342-6b2b-4670-92c8-f157253ff378.FPKM-UQ.txt.gz	06d0d596aab74fb419ee67744ff46713	512023	validated
4f581c1e-591a-4645-8f77-c78f755287cb	4f581c1e-591a-4645-8f77-c78f755287cb/b18ab13a-89ae-41a1-a9f7-e1d3dac1c17f.FPKM-UQ.txt.gz	3bfad81f228e7e57e3353ff57fb194a1	520557	validated
4fdb0608-2d38-4d59-b531-fa2627251cdf	4fdb0608-2d38-4d59-b531-fa2627251cdf/34ba240c-01ec-4853-a9ca-14540a9340bf.FPKM-UQ.txt.gz	19cc2bb20a535609077840a6e83e56ad	515291	validated
51c690f9-a5cd-4ca3-81a9-73258cfef951	51c690f9-a5cd-4ca3-81a9-73258cfef951/7bb48ed5-7a40-4cd9-a31d-c7ecb2069219.FPKM-UQ.txt.gz	3e83103887ba1a5254c8a7fbfbbf06df	536883	validated
51d1e760-990f-4828-bc83-ad7f2cecb3cb	51d1e760-990f-4828-bc83-ad7f2cecb3cb/5eca9c76-ca24-4610-8dee-a0e205c5d6bc.FPKM-UQ.txt.gz	d6133570849ccd8e7e7a6abe31f4da5b	520679	validated
52326b67-e347-4eb5-98ed-db3944fe3e55	52326b67-e347-4eb5-98ed-db3944fe3e55/fc9050ab-c9d6-44b7-874a-ac7449102d74.FPKM-UQ.txt.gz	946dc7a145d274cdc4aeab6d853924f9	516029	validated
