id	filename	md5	size	state
18b7ac83-2f79-47d2-b31e-51dd9600b2a6	TCGA-QU-A6IM-01Z-00-DX1.7E4CB20E-481F-44F8-854B-AA87D58118B0.svs	e8e4145168c4c70bbc8d978be928455a	1446481179	validated
1963a1b3-8707-4215-830a-da6437df7f62	TCGA-EJ-5509-01Z-00-DX1.d5ddb1aa-3fd9-468b-abfa-97b908695a30.svs	0d49ea3fcc0aa76880bb0a7fecee9b30	760173441	validated
1d92bc63-3206-497c-b797-c484aa5f5ef8	TCGA-CH-5769-01Z-00-DX1.cd4fbd94-7698-43e6-92e7-d6f52888de6a.svs	c24d81a5a12410719f627e69af314bcc	140392417	validated
1dd161c0-c58a-46c3-9c2e-a32606d0e9d5	TCGA-J4-AATV-01Z-00-DX1.E8DBF2C1-A1C5-4C7A-B91C-174B40EF129F.svs	b845e8b65cc886cc969910c0091d187a	1608045575	validated
1e696d8f-dd5d-40f8-b91d-d564871565ea	TCGA-EJ-5505-01Z-00-DX1.8e43f020-053f-47d9-842d-4d30a776ffd2.svs	b35706d12f6abad8f27130dd0b7c3c43	563933259	validated
1ec46641-d36a-45f2-861c-852f303fa4ef	TCGA-YL-A8SO-01Z-00-DX1.88A5DA1C-0C10-471D-8328-F99106923532.svs	ef39af8245b49a16b134fb26dff12b8e	3876993752	validated
21a4f50e-719e-4a8b-b103-58d53f1b1e72	TCGA-YL-A8SI-01Z-00-DX3.C8A7B059-B474-4465-92AA-2F8D99745206.svs	66f059274934dc54ec3d60298edeb771	1622520894	validated
21ee9f07-0ae4-4216-bfe5-66cda4121fd2	TCGA-HC-8257-01Z-00-DX1.f11b1c83-b2d6-4e96-af6f-672bcf6719f4.svs	a5a38792c33e05e37d39c0e0933ff524	62131253	validated
223ac808-0681-41ad-9571-8137d63c660b	TCGA-J4-A67O-01Z-00-DX1.C1E6799B-4351-485E-A7DC-236C01D1B241.svs	f46c391c259de8372415abef695a2df0	2445143422	validated
232b866b-e2ce-4e07-b4bd-4f946f0495a9	TCGA-YL-A8SK-01Z-00-DX3.6DB3959A-555D-433E-94D2-58E7C37CA01B.svs	af129bc3df078b2ef3278514f0645acf	1487925806	validated
234b8e23-9031-43f7-91d1-5703b1ce70d0	TCGA-HC-7745-01Z-00-DX1.50e87666-fdf5-4a68-a679-6fb3c770513e.svs	c2c9f6d2e5c949b7e97bbded2ee7d4c5	141915817	validated
23ac3429-2707-4d9c-ab57-2bf5b75cd2e7	TCGA-KK-A8IG-01Z-00-DX1.57499D3B-8589-4A1A-A295-A17B48704A54.svs	b1b45cd42b9ecdc273102752e53f0734	385916479	validated
24cbfdf4-816c-47fe-8777-1bbc436d74ae	TCGA-KK-A59X-01Z-00-DX1.8F30C2E2-BBA2-4857-B020-E548C4D7C359.svs	b753e92e6d7062786c796478ce500fc4	797459087	validated
24de6347-69ac-40fa-b82a-03ed403fb1d6	TCGA-KK-A7B1-01Z-00-DX1.18931C6F-1F93-49CF-BF9D-3C913B0609B7.svs	13f3b73e35f013a4471e7ddc3fedfe29	551806891	validated
2539ed05-0930-4e84-a235-2a3143816759	TCGA-V1-A9ZI-01Z-00-DX1.66AC3D31-41CB-4CF8-907D-4B61D30DA2D4.svs	88f9de8535a5898440d81aba46cc3a57	691093245	validated
267fb230-660b-492b-acbc-0d9e1f94250e	TCGA-M7-A724-01Z-00-DX1.9A09FA7A-21B8-4F04-BA5D-CA6D81334B0C.svs	002dde2f5f06c3cd610e18a92e7714d8	743268314	validated
288fd6b6-8a04-47c5-9cb7-48af1217dcad	TCGA-M7-A720-01Z-00-DX1.5680EDA8-FA91-4077-AB68-3D81986D99E3.svs	b8f711c541581ce2b770a00fea1592fa	649491426	validated
2932246f-e138-4df4-a9aa-9c519525def1	TCGA-EJ-5495-01Z-00-DX1.0db6207b-4cc6-463c-8b9e-6bd6f67b7b62.svs	5b0fa9eb974ce205f6e70b45f83d0df2	462525833	validated
294f5832-7804-4f37-b896-89d9117b90d0	TCGA-YL-A9WK-01Z-00-DX1.8541045E-7FD4-4E74-BA15-9A0F57AF6BBA.svs	8efc15dc141df55ac7428f0437f5c4d4	2793107826	validated
297515ac-c935-434f-a187-3ee2db79fbc8	TCGA-J4-A67N-01Z-00-DX1.3253614F-8B3D-4337-96C5-BF842DCAA35C.svs	83cd9b785ee3f9eb2a4bc372f4224a7a	2231317730	validated
29875dc7-443e-4261-87af-312ff5520bf8	TCGA-J4-A67Q-01Z-00-DX1.B5CD0AFF-2F1F-49CC-AB0E-A2972638D6DD.svs	12d4965e9e7909ab79f560d9b2647e7d	1860384082	validated
2a0a8fb7-82c1-4486-9dd7-82288ee6a583	TCGA-EJ-7782-01Z-00-DX1.ff736ebc-94c8-4ffd-b416-0830c4c11279.svs	6621d4abc3d3fdc82747b837f6b8deca	753784947	validated
2c8b059f-d396-4828-bbca-1d1218f17804	TCGA-FC-A5OB-01Z-00-DX1.0055A98C-140F-48D0-B4E8-F110BEF2C6BB.svs	4ef47dd6533ca1bc287029349ea0903d	757580661	validated
2dacb59c-af40-4955-8682-ec1f92e5d6f9	TCGA-TP-A8TT-01Z-00-DX1.652EA809-D931-46EE-80C9-0551C16DF822.svs	cb9915069ffa8bee072021dddb209947	1343166093	validated
2dbd1a1d-91e9-428d-b9dd-0161cbda436d	TCGA-G9-6362-01Z-00-DX1.01f380d7-a7cc-4a0f-a003-a087858701af.svs	3dedde13dae7e56c7809045e29fe37e5	1520819833	validated
30dbb3d4-8608-4250-b39a-9bf5a0bbd3f3	TCGA-G9-7519-01Z-00-DX1.1858532a-d4db-4ee7-95d3-8d733694a275.svs	1bfc0a04a4219a2b0bfdcac5a1d74822	552601865	validated
310df63a-bebe-46e2-8cff-2ad0a1439130	TCGA-VP-A878-01Z-00-DX1.9FED3449-AC9E-4C21-BCAF-4138CEB5E5C2.svs	7cfc447d18816790d8e47e4748caf711	1066760742	validated
317998ef-f17d-4e99-86d1-c17f1148cb27	TCGA-HC-A631-01Z-00-DX1.9771F112-D955-4F5A-819A-3AE84DF712C2.svs	9b30878db55a3f6cd9bf3b0ca89d0f68	639285832	validated
32549f69-15d1-4df1-b0eb-7189e39dbfe1	TCGA-V1-A9ZG-01Z-00-DX1.BF182FE0-43CB-451A-B8EF-9D2CE7BC744F.svs	efa6137e5260e8cad6d0a7f386bf0e7e	1608689961	validated
32951f62-a462-4fb5-8e90-63d5b8d19d91	TCGA-J4-A83N-01Z-00-DX1.65D44347-8852-4394-A3B1-63C66D63C142.svs	fe189b07d31c0ff7f2a1ed2bcc1c55f9	2096401879	validated
32e45e69-1b85-4bc4-881a-46671ad6dc54	TCGA-V1-A8WL-01Z-00-DX1.D8496440-4A64-405B-ADC7-4F8E91BBB439.svs	ada8765778c89e37197ccc3e9340028a	1285637121	validated
3479642c-13d1-4283-a384-885dafd7ce11	TCGA-G9-6356-01Z-00-DX1.e9631d5e-7454-4dab-b3f8-f157f0ed3715.svs	d9eda9f2b1ea1fbdb1a0d6eb03289e85	930950935	validated
348f3640-0283-462c-9d3d-7f5da433d8fd	TCGA-EJ-7315-01Z-00-DX1.6e08c383-ca90-45ad-8a26-de89823c333f.svs	9a543d197ffe70295594bd3b0e12a852	967332043	validated
34996763-3053-489b-9d48-5764042aec3a	TCGA-HC-7736-01Z-00-DX1.8a162ae4-c046-43e9-b391-78efec7ab053.svs	d66c3fc25793bad5ec5c6001ea10ad86	248505273	validated
351f7229-5c83-44f5-981b-e690018122a7	TCGA-EJ-7785-01Z-00-DX1.11677112-6f8a-4c93-9c04-bd08288658e2.svs	9e3e8a570b75d718731df74b2e1a1e49	750619559	validated
357014f5-1fb3-4575-a8b9-cd4cfd55d3a5	TCGA-HC-A632-01Z-00-DX1.4F297280-B867-4109-822F-CD0DD4A699EE.svs	e9f475c44171ae34fa943cf87912af3a	117762754	validated
3614e001-ec1e-430a-a425-f7df565cf400	TCGA-J4-AATZ-01Z-00-DX1.E9BDB060-C38C-4315-B1CE-FB23FA2DEE8D.svs	7026f6d11315f8f83cb1e8153b574336	1384572715	validated
366fbf48-2af9-4491-912a-65c9281a2e2a	TCGA-CH-5762-01Z-00-DX1.13c73407-5fdb-4109-91df-a224a0a6dce2.svs	78ba1a818f97cb35fccfd4bdc20c423b	172486793	validated
36a401e2-0611-4536-9756-d32a33b1853e	TCGA-M7-A722-01Z-00-DX1.92921857-7A4A-4BE7-BF3E-8805C6397713.svs	9c5cc570e3c77024846f782acf8a4b7c	687285442	validated
3742d90e-183b-47bf-a439-2c2a966de641	TCGA-CH-5741-01Z-00-DX1.521619ea-bb1f-4bbf-8dff-1d69b6b45d08.svs	64cd159a641516f0e5e504dfa83dd645	138544581	validated
3a69404a-bd5c-456c-8525-2d29d8f9f906	TCGA-G9-A9S0-01Z-00-DX1.790729D2-1AF4-4ACF-A470-A9ADC786298E.svs	a18795b994e3fc29d302f24181391ae9	1562913831	validated
3c375364-0d49-4af2-8f0f-48f2ff8134ee	TCGA-TK-A8OK-01Z-00-DX1.84B8868B-A4BE-4DA6-9466-AE016DADC7C3.svs	f72e4a2c4c9252a1fbeb1ec616bb1564	2504951141	validated
3d4e5b26-a3af-4d3b-98db-e2c460626d7b	TCGA-V1-A9OT-01Z-00-DX1.079E9FCD-D174-4908-90ED-4236C57DD2A1.svs	5311466a06060c53456ad807775fb226	1348212371	validated
3dc4bb60-0ac3-4224-b876-f766e4283f00	TCGA-HC-A4ZV-01Z-00-DX1.74103CE2-AD31-4DAE-A812-47568B9BD19E.svs	084351dc524aa25f02726c1f619d78d7	63591090	validated
3e9cf059-064a-4396-b636-bc8c6b737147	TCGA-CH-5750-01Z-00-DX1.88db9d82-82c0-44b7-87b2-6e3bcdfb58ad.svs	1211b71b0c5c3e667b3ca8d8b664315a	496455597	validated
3f0509fe-563b-4d8f-8851-7098e60670ab	TCGA-HC-7737-01Z-00-DX1.44947b83-a5b8-43f7-b0a4-0a63f1d42844.svs	ab195653b167ce0cf6b04a60211bb450	37613869	validated
3fbf269e-7c59-43c3-8b5b-ae943b525dc3	TCGA-YL-A8SR-01Z-00-DX1.0F54981A-9952-4CC8-BDC3-4EDA16739F22.svs	cf00ad4b7d33350f0829a283de56ebda	2733591608	validated
3ff15b39-f539-42ad-94cc-4e018f8c39f5	TCGA-HC-7744-01Z-00-DX1.0e34f0c8-9f3d-41e9-a9bb-7b6596b75398.svs	919db8b9dc5692559f5908baf0d9b07d	234843319	validated
3fff4fc1-0cbd-42cc-b046-b49abc9bd8c3	TCGA-G9-6342-01Z-00-DX1.5ea9bcc5-b2ce-4aef-a89d-c02eb3fd8910.svs	5d2b441b5b3d3f4ddc405f3b0a64641e	788688505	validated
40f67f06-274d-4143-aeff-0a3ff7144239	TCGA-HC-A8D1-01Z-00-DX1.8217FC07-A7A1-4C84-B5CF-9468AD18F912.svs	1104541510dde8a7a61bc34694646d27	55399314	validated
416aa8bb-9109-4734-a3d2-b1a670ae834a	TCGA-EJ-7786-01Z-00-DX1.e11a699a-7646-4c16-bc3f-5ffe6078b556.svs	7222ba5fb7d38f7067f7a57a68731045	843626497	validated
41a4db33-5ef2-4f74-b8cd-d73dcb227dc3	TCGA-KK-A8IM-01Z-00-DX1.23C9F940-22F0-4AD3-8364-799278B7A83F.svs	ccf9fde49a7a6dd5c19f943ea691221c	561627201	validated
41aacccc-0c17-4608-bb27-df1e8395718e	TCGA-XJ-A9DQ-01Z-00-DX1.8B133659-B177-4D12-A81E-4EDDACB3D05B.svs	acc45b524cb54191804d917f8f774589	1513239667	validated
430dc536-5441-443d-a3e0-159ecaf8fde2	TCGA-G9-A9S4-01Z-00-DX1.847AD7EA-278E-4E78-9465-1CA8229017AA.svs	235b5b0abcbf8201b52e8a625acef65c	1555945845	validated
43e68008-821c-470e-bc92-146fa8c32f21	TCGA-Y6-A8TL-01Z-00-DX4.06A0D9F3-FCBC-42D1-8CF0-2FAAAADC0BAC.svs	f69e2071723055a29a5ad4eec6932ddb	1119473191	validated
44251766-5c7c-4fd0-9e7c-16ca5072cacd	TCGA-V1-A8MF-01Z-00-DX1.1216504B-8729-458D-A976-3C33DC34423E.svs	38b930d90f37cd788adfa8628b258a44	977996653	validated
44c329b6-e903-4a5b-970e-a5b33b400521	TCGA-KK-A5A1-01Z-00-DX1.E2FB5324-5471-424D-95DB-AFB8736D237C.svs	26419c4a6f355a9d5cae557395ec5aa9	599951765	validated
4519dfb6-8153-4401-9f45-9631c33daea9	TCGA-4L-AA1F-01Z-00-DX1.D793A68B-6E98-477B-8C29-4347939C97CF.svs	3256457ffba59c9126c83c09271413d7	566143101	validated
451edd65-97f0-4615-9168-f178cc93f87f	TCGA-EJ-5511-01Z-00-DX1.45a97ef9-90fb-400d-9bdb-ebe8776e228b.svs	e6d0752f8f3ebdb030fe377d5559d4b4	450700539	validated
45bdc932-eae0-494e-8aa4-6060dc09358f	TCGA-YL-A9WH-01Z-00-DX1.7240AB29-F661-4456-A68D-B0FF40F553B8.svs	b5283413b3fdf6708ccb76a1c3f0cac8	3053736856	validated
45d8c9ed-203f-4db3-8954-0455ef7053b0	TCGA-2A-A8VL-01Z-00-DX1.2C2BD6EF-EC17-4117-AE89-A22B67AFB233.svs	fb2c6021013098589c452db7e16e98fe	1713266379	validated
4691cb76-51db-4031-a850-3763aac6c3d2	TCGA-HC-8216-01Z-00-DX1.3629EA7F-6A2F-45FE-9B51-C27847BA43F8.svs	3e21d504e2648c43b7bb43c8b1c110c7	218882548	validated
4747b6a1-e01c-4b78-bc39-2f16fe7fb0e9	TCGA-Y6-A9XI-01Z-00-DX1.BCEC7405-546D-4CF3-90F3-9620C0A74B63.svs	649dd5b52122c17ec382db6d1afeddc4	1096737585	validated
476c1641-5ab0-4a33-a944-17bea91d91b1	TCGA-EJ-5501-01Z-00-DX1.b948a611-e351-417f-8f32-bd139728ce64.svs	3089392ca9dc1213f48a5e90056cb11b	504363209	validated
491a75df-318c-4241-8e13-93906a059436	TCGA-EJ-5517-01Z-00-DX1.7df66a54-404a-4b7d-a316-4ae6383c3afd.svs	3bebfad3a0718a475e3feccef9074f06	688493581	validated
4ae284bb-06db-41c2-b638-0eebbbfa6f21	TCGA-QU-A6IP-01Z-00-DX1.F5BA8BA6-2D9B-4765-A3AC-DB9718FA1F5F.svs	98a907c24d891e740d157488bd0c0467	1331705733	validated
4bc15151-084a-4d6a-87a6-fde2862b1bc3	TCGA-2A-AAYU-01Z-00-DX1.F3FFE8F2-86B0-4552-A369-15DBB9C3B035.svs	e93a11812ead132e74381d6b7670de7f	2212273057	validated
4cdfe698-fbda-4130-a40f-6755756b5305	TCGA-EJ-5503-01Z-00-DX1.ba2ee0d2-915a-45bd-b492-ad5973d596bf.svs	c1433c20646467d11ee056435c0d45ee	497483781	validated
4d1d30b4-12cc-425f-bf56-6b2cb98d4682	TCGA-G9-6354-01Z-00-DX1.CE5E817C-B5AC-4D81-B610-C608FA32D1AB.svs	4f946b532e788f333e2b08c22339c1ea	1469417655	validated
4e1da118-d89b-4c44-a8e7-306546c0bf03	TCGA-KK-A6E7-01Z-00-DX1.00AF21EA-5532-4BE7-8269-18027B019865.svs	5c4d295e9d21c110a37dba87ac71235c	541095817	validated
4e7c112c-e013-452c-8392-e8c2768b7eb3	TCGA-G9-6329-01Z-00-DX1.644ad1cf-baca-4b4c-ba0b-c4ecdd42750c.svs	0749e06054def63178052d912409fd4f	887768575	validated
50f897d3-1907-46ba-9a65-3208adb1dd92	TCGA-KK-A7B4-01Z-00-DX1.DAC07B4A-C8C5-4DFE-963A-502FB264E205.svs	932d1f9a933ae1ce970ae221f335ddab	625427723	validated
51c092cf-f5a8-4ffc-85a3-c2023e0e71cf	TCGA-EJ-5512-01Z-00-DX1.6034a735-b58c-4a6d-886a-b0a153bedeee.svs	ef90bb3229f8709d01ca9ec7373a42a7	567233629	validated
51ebb782-79b2-41a5-a578-0d9202fcb5bf	TCGA-KK-A7AY-01Z-00-DX1.8CDAC82D-76E0-4D0E-905F-9332D3C3036F.svs	3587359e868c77ea80067c3cda2ded77	673531567	validated
52a66bb5-4e02-4b9c-946d-2e76ac1894fb	TCGA-J4-A83I-01Z-00-DX1.B13C3BFE-917C-4CF0-B9B7-E1306744AB81.svs	00d0d44690d70dc060b7a212a55886af	1998137753	validated
5336df35-5cca-448b-81db-ae74fe926672	TCGA-EJ-5496-01Z-00-DX1.bdc719db-96ae-42bb-b82f-9cf6e6f957d5.svs	8831932240fdd324f60f75afef2f62be	486624499	validated
536d44e2-4b87-427f-b344-b059267a7926	TCGA-FC-A66V-01Z-00-DX1.0F1FC5E0-5BF2-4F79-85EB-F0DDA773C3BA.svs	2da254391e2be12017055444112f7c40	556765805	validated
5420c700-5844-4ebb-b9cb-bee8f0fa2a4d	TCGA-HC-7210-01Z-00-DX1.07b41e7b-3097-4a56-a8db-249b9fb0553b.svs	a24a8512a739a5964888bd4c0c7cc9ee	100773867	validated
546cdb32-55b8-4f40-b641-d71f71737950	TCGA-YL-A8SL-01Z-00-DX2.F64D1539-E590-4B51-96B4-1F95CAE6E33A.svs	18f4f1fd54f3937f4726c10c7d4acedf	2142417370	validated
55d139f5-daae-44cd-9b68-94678051f609	TCGA-KK-A8I8-01Z-00-DX1.9C138C77-7DD7-4EE0-A34C-D4B629E18087.svs	7e56e75c75535f9a7ec8b869f391dce1	366429155	validated
55fb71c4-ee90-4f9e-9da5-dc73f9eef88c	TCGA-KK-A8IJ-01Z-00-DX1.84EA7BE5-2707-4DDC-965F-1D65A0BCD280.svs	b575ab353e87ea1f68f2320d65253c2c	469181421	validated
57988a27-24c2-4097-b365-e95e63b5e686	TCGA-YL-A8S9-01Z-00-DX1.AFA8D391-BD8D-4A68-B779-7C10C2977DAC.svs	dec6f8d13b23a02ad1f3b0ff66d36713	1723078936	validated
57c3787d-629a-4709-9ad9-33ba66f2e5fb	TCGA-EJ-5506-01Z-00-DX1.9d0714eb-b01a-482e-b077-76f92b3a5e3f.svs	5be3bb9c574b5f13d7982adff3f0dec3	622907109	validated
583315c4-ad5f-4071-8f78-f4a334e256cc	TCGA-2A-A8VT-01Z-00-DX1.F2CD9AAB-7B40-46A4-832B-1279A8A77737.svs	62074009ebc0e83e6230a044886f9528	1605881369	validated
58420c57-501c-471b-b8ad-b1cfc19d41e5	TCGA-V1-A9OL-01Z-00-DX1.1E81143A-3C49-4A79-8800-1B63D4213B66.svs	95b4514d8ef76cd0476a5e2e2ac90672	900869343	validated
584788e9-53b3-4fcd-84c6-04e9a7f0ed68	TCGA-CH-5738-01Z-00-DX1.fcb841b3-9257-48a4-b175-26df4227b0ce.svs	43e91afce49f5765c0fe67c02dc2e846	114230635	validated
587818af-de32-4e0b-a88c-6058333db0a5	TCGA-XJ-A83G-01Z-00-DX1.2E6C26F6-4E7E-4CBE-A1E4-C33AA4F25390.svs	6630c4aac5c6e522ca5118e889d9a1eb	974899751	validated
590d3fe4-0c17-4400-a0a3-22fd6bd37125	TCGA-G9-6378-01Z-00-DX1.c06b70ec-64ee-4db0-8682-72c1cc0e97bc.svs	c2f206d39185e2e5285a11cc8ae03386	1557868429	validated
5b848d39-1260-4788-a2ec-106e52579110	TCGA-G9-6347-01Z-00-DX1.583E2C3F-464D-40D4-83CC-D7B9F3F9B3C0.svs	02cbbba15dfde966ec360ba4db715bd5	2072804917	validated
5bb43ce7-b854-4b75-9f14-129596da8609	TCGA-EJ-5530-01Z-00-DX1.4f83f733-4b4a-4ede-b0e9-9a782325a653.svs	29b453b1bb6e161441dd43a7f69462fd	282914035	validated
5c21c83a-b9bf-403a-a8da-7a30aa564015	TCGA-YL-A9WI-01Z-00-DX4.DD0313AF-7339-45F1-B3CF-AE9C20679E7F.svs	bd0c95942f6cf0b6d160bd007645a18d	1588942216	validated
5ca823a0-7f77-41f9-b6c4-ba47b481db0f	TCGA-YL-A9WX-01Z-00-DX1.20B40B9A-C210-419D-B9A2-391DC92D9B7A.svs	0ab7ac8c0715c7f11fd21f797a14b71e	1586165252	validated
5d0e3cb2-0f0d-4961-8e16-d4d07b6a92fd	TCGA-YL-A8SH-01Z-00-DX1.11EC242B-C4D2-46E3-9E8F-3BA5A508D046.svs	79e953bf670d0b950a63ea3b35fbde7f	1751238762	validated
5df7dc91-6500-43c0-94fd-ded7330341fb	TCGA-HC-7740-01Z-00-DX1.e0d2817f-fe41-4d04-a164-68f601a4e82e.svs	716b25276aa6284a4d9f5cd88fc38694	227921299	validated
5f194bc6-471d-402d-ac4e-79412d474135	TCGA-CH-5764-01Z-00-DX1.153078f9-e6c0-48f4-af0a-5a6eb83082e7.svs	67ecbf5d0fd2c432f64ef6e78ad9dbac	84575495	validated
